datacenter_id,server_generation,server_id,action,server_type,release_time,purchase_price,slots_size,energy_consumption,capacity,life_expectancy,cost_of_moving,average_maintenance_fee,cost_of_energy,latency_sensitivity,slots_capacity,selling_price,lifespan,moved,cost
DC1,CPU.S3,28c242af-9b01-4312-9db2-3d34c7bae696,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,75.0,0,675.5550885968227
DC1,CPU.S3,f51be57f-d4df-4532-93b5-06db4c5c9410,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,75.0,0,675.5550885968227
DC1,CPU.S3,3097840f-94fb-4fad-99a6-26902910fad5,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,75.0,0,675.5550885968227
DC1,CPU.S3,4b5acfbb-b83f-428f-9b73-ed3331d87000,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,75.0,0,675.5550885968227
DC1,CPU.S3,48228df4-02ab-44d4-b81f-b7849d39df01,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,75.0,0,675.5550885968227
DC1,CPU.S3,3e22413e-6bc3-4347-b609-fca6eb3d9db6,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,75.0,0,675.5550885968227
DC1,CPU.S3,a653b479-d77f-4ca9-82ce-fc7534ca6964,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,75.0,0,675.5550885968227
DC1,CPU.S3,9ba5bfad-f632-4d6f-982a-669178838893,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,75.0,0,675.5550885968227
DC1,CPU.S3,e535b512-9e96-4c77-84c4-a3834e03b51d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,75.0,0,675.5550885968227
DC1,CPU.S3,c0cefd19-3a7f-4b99-96c6-d6a6335f6f59,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,75.0,0,675.5550885968227
DC1,CPU.S3,fdd6c18c-0b6e-4e91-b144-e82ab2f09415,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,75.0,0,675.5550885968227
DC2,CPU.S3,3b8ad571-df05-4a9c-b4b8-86283c5716b7,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,9c353305-8caa-40ef-8912-bdc6606a6a24,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,d486c3f4-685f-4b5e-860a-65b51ce0deed,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,be26653b-6382-4b7b-878c-2ddfe1cb019f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,f80443b7-91df-42a4-a647-cc2cbb95b8d5,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,be06f741-6ae7-40da-9fbc-82a40571f19d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,cd3e7372-977f-44c7-a552-b4b87cc3a9f0,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,0bfd3413-4e79-4969-81dc-d3e824d5308d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,3c43a5d9-258a-4e00-99f8-f95f0fac03ab,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,981db736-8ad7-4896-8bc0-b72be8bca78e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,169f07af-08de-46dc-a8d0-8df0a53a96e1,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,3e5854d4-c684-46f8-98f0-6ee46d39b316,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,bf283bec-e534-4c9a-82ec-f8c70e5fbe27,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,2218e8b9-0bc1-4d5b-8c48-0ff4334e887d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,96996c76-4d30-4479-b71a-5018ec7fccaa,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,5c8e1aa6-2d0b-415a-b46a-c556874e0e77,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,2c33f28f-b5d3-4b16-afac-34db2893917b,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,68dbafbd-b2a4-4e40-a423-19a08bf0f981,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,3b5831df-6637-4ed4-b33b-1133505d4ea5,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,507ff5af-d303-42dd-8635-04f548d1c73f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,ad2cc34c-843e-431b-a981-c6514e0b0efe,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,074a07a8-790f-4147-900e-81c12ea6574f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,b3ddaba5-fdbb-4c56-87af-ff506868c596,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,73c0d6dd-f698-45c5-8010-a06e7bfb1f8b,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,07c310a3-7b3a-44ea-bbe9-5c2964691825,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,4164d4e1-ff12-432e-aa6f-f39f0e60e8fc,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,14964a91-331f-4be1-bdc1-affd32b5b4b6,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,78dd5e3e-591f-4ad7-9fcc-7c1f7819eb07,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,39fbda4e-7ab0-4f08-b2ad-b9e455b257c4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,21c09538-43c6-4524-8310-81a1e0109c18,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,653d36cb-a2ab-49fd-b6d2-48a29c3f504d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,a27c9ba4-c9e3-4ba5-b6ae-17faed9cd512,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,ae69e5b8-2828-43a1-bd05-4fae3a5b135e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,4cf55946-28cb-401b-99ef-98b30df066c2,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,5e80a175-7252-4bee-a055-c3241b64f333,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,539ce693-be6e-47fa-8cb5-0b165004307c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,d1786e72-14b5-4348-bca4-1464c50bdf59,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,2660a419-d7ba-4fa6-86ce-47dcc6c69797,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,0aaace1c-b89c-475b-92c2-794e0c317a2a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC2,CPU.S3,cf4452e7-a08f-4ba7-bac4-c164f6ffb669,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,75.0,0,755.5550885968227
DC3,CPU.S3,37fca0f6-7d2e-4fc7-868a-0175b226aca7,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,d12b553a-6a06-4418-a1fb-6f39668cd0c0,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,6d7f745f-0575-4fe6-b493-b252c0b793f4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,cbb03090-487c-498c-91a7-83781e3a3c89,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,00bb445a-2c8f-4ef6-a9b9-adbee27a5d56,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,8d28be7c-1fd5-407d-a47a-378c015b84e2,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,4314fd78-4c74-41ec-951e-99bdac52231c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,5f80bc93-0adf-417b-880a-a27ca3e0acdf,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,3b883f03-f80e-4c02-aa62-969d09da9f4b,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,21e12708-10cb-4380-afc4-8c7a161cf068,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,6a840f52-ff1a-4ad3-a692-bd5e36de1519,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,00a9473e-0b03-4897-b9ab-93028ba0babe,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,ae260369-4a6a-4165-908a-14a5dbf01b1e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,68ddddfb-60ad-4afa-8e0a-adf186ba5af6,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,3049fdc0-fcf2-421a-9548-4eb223fd0971,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,d54b05ae-2533-4a52-ad82-4edcdf01f733,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,b93083d8-6575-4d63-b64e-c19f09952cb6,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,bb1203be-ba22-49e8-9886-80336f7e6154,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,a7ac9fc1-dc39-47d1-81b9-118ceaf6784b,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC3,CPU.S3,5dab884b-eeb3-4c36-8b57-7d9763c885f1,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,75.0,0,995.5550885968227
DC4,CPU.S3,7c4029cd-f475-411f-9b0e-52327822d1e3,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,a2546b76-eb08-4339-a829-0a7b7d7d41d4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,da41256d-c0fa-43bf-9c10-9369573c73bf,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,9e9cffcc-fa2e-4432-959e-b13d85b1549d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,fceea2ee-8706-4e42-8141-39858b2f8031,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,7f1f2a52-62fe-4771-b480-4b6bae4767d4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,e938ec69-8154-432b-9b45-50cf8a206914,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,b1536318-a6b8-4b46-b4c9-bfcdf811e579,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,2aa90f6a-ab5b-42b0-bfca-47dedc171fbd,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,3c58842a-1723-40a4-aa96-27291e112503,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,1c8a26ed-ce62-4cf6-8a03-9a6686158b2c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,f1020918-dee9-4d18-8d39-c7ba09b97a8e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,6e4bb986-94d6-453c-b8ac-94f6e8904e99,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,6a50e766-209c-43c1-8ebd-745eb802a47c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,99c71943-6e6e-4d81-8d45-f3387c3b6187,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,a031e42d-94de-4521-9bc0-1bb6d822880b,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,02cf8acb-7f39-46e0-86f1-2412057eafb1,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,e6bc46de-37a6-43c9-b19a-814373c64299,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,4d13b4bd-23aa-4744-9495-8339f72ab024,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC4,CPU.S3,375ccbaa-7c73-47f3-9137-0f9953f11bcb,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,75.0,0,1075.5550885968228
DC1,GPU.S2,a8a39036-cc3a-42f5-a1c4-e878fe0d5a70,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.25,low,25245,1600.0,75.0,0,4167.655903382499
DC1,GPU.S2,571e6b8f-9f2a-4580-962a-24c5fcb39c93,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.25,low,25245,1600.0,75.0,0,4167.655903382499
DC1,GPU.S2,4f469e01-2153-4280-8393-f959b9387aa0,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.25,low,25245,1600.0,75.0,0,4167.655903382499
DC2,GPU.S2,edb69d14-187d-4c20-89c2-7ff044eae0d3,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.35,medium,15300,1800.0,75.0,0,4467.655903382499
DC2,GPU.S2,b508015d-0c98-4301-a19b-d94e8c5feff3,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.35,medium,15300,1800.0,75.0,0,4467.655903382499
DC2,GPU.S2,4016c727-44e7-42ec-8aa7-25d976fd2094,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.35,medium,15300,1800.0,75.0,0,4467.655903382499
DC3,GPU.S2,9996b5b2-e3ba-4c1e-99bd-094de4db3d3d,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.65,high,7020,2000.0,75.0,0,5367.655903382499
DC3,GPU.S2,4013e52f-82ef-4860-b811-7ef2574a2412,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.65,high,7020,2000.0,75.0,0,5367.655903382499
DC3,GPU.S2,eca76483-a381-4b36-a8ba-febfb4d87659,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.65,high,7020,2000.0,75.0,0,5367.655903382499
DC4,GPU.S2,ae861281-1e36-482c-8e20-ec0c9ce40143,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.75,high,8280,2000.0,75.0,0,5667.655903382499
DC4,GPU.S2,2f1f7829-d367-476b-b773-911785a5b7b5,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.75,high,8280,2000.0,75.0,0,5667.655903382499
DC4,GPU.S2,8eeca8af-aa63-4896-8192-7c242c13bcec,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.75,high,8280,2000.0,75.0,0,5667.655903382499
DC1,CPU.S3,b04e789f-5b75-41ed-9bf8-5dfc976e7f3e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,b9575ed3-81aa-4798-8f7b-3922f536101f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,0e5e48a3-35d1-48d4-9e58-8f5738709950,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,7932730a-8e8d-4ce8-b831-10ec6a14658f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,94824850-e934-43f4-8224-d0c8171eaed6,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,b9924e83-a111-46ee-8c30-d9ebd9cf1852,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,86ed7fa0-833a-4ff6-8811-df776a981e9c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,a7df17ab-4cef-4504-bcdc-15b5934e6dfe,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,43995710-0165-4291-8976-176f6cb13d30,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,130e1ff3-e07a-4b76-84eb-55f94cd4c054,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,b28997c9-16dd-4320-a0cc-fd86e9ef2d2d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,a74d2541-f8d7-4c47-9ad2-f47d53c17e0c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,33136900-a7af-4da4-a823-d5c633f47541,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,a77089a8-6549-415d-9ce4-61ecd7425461,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,dc0d1a52-7d87-4bc3-8a3d-fb74f4436049,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,d1357226-f7da-499e-a84e-402451c92e73,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,ae550b91-887c-4b20-a546-61980ea608a4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,407b06eb-9d25-4f0c-b186-dfd47fc43541,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,51dbc856-c097-47c9-b327-68acf3c29c37,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,bbf8d85f-04f3-4e54-82e8-10f632bc5dfa,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,2c24e5da-3f98-4597-91e9-4f5712e26356,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,95ae6e44-cd70-43f1-a7b4-30bdf12c55d8,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,2d17e7db-bbdd-4070-a25e-757d997db8e1,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,dc77c7ee-2c40-4356-be31-ef255e32fd2b,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,450d8c7e-e5fb-41f2-8ba9-caee0c6bfb0e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,806da87e-a8cf-47a7-b9fd-1674b1f67401,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,77343f17-3cfe-4498-a114-5c32e59cb2c1,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,fa47013d-f659-42f8-89d1-c2df5abefe21,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,c232ee86-70cc-464a-8808-fbf2ad5bc0e4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,9a36484b-d4a8-4951-8948-373471330d8e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,38a291db-0eed-4d55-9adc-60df9d236271,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,63aa2e3b-5daf-4676-94cc-b9adfad26c8a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,803dbbf7-ba6c-4b69-ad76-b0df5c4ccd86,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,bad41e4c-0249-4479-ba4e-f3f748b3ced0,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,3d6f366c-d2a1-4c6b-be29-8df27d94ea09,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,2491a54a-0a38-4840-a64f-2105697554e9,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,15ae9279-3f96-4dc5-a9df-21daa67d50ff,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,2549aae6-ff39-40bb-812d-60e4e1ecce61,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,bea2b3b1-bf80-41d3-9477-b6edb1643cc1,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,9b3e098e-2bb5-4751-9d93-62919c6342ff,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
DC1,CPU.S3,1f837e6f-fc29-4d2d-8df5-bedf7d511f33,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,74.0,0,665.8176702531774
